weight|isCreditBad|pred1
1.47510424332|0|0.17166739602394296
1.47510424332|0|0.1954005924319328
1.47510424332|0|0.22387506772392815
1.47510424332|0|0.08005491043451993
1.47510424332|0|0.2161910178637515
1.47510424332|0|0.08014258135896545
1.47510424332|0|0.09408801370189432
1.47510424332|0|0.066739232198684
1.47510424332|0|0.22692545069727157
1.47510424332|0|0.14997927392000882
1.47510424332|0|0.11048901257174311
1.47510424332|0|0.151574995452085
1.47510424332|0|0.43805380779537273
1.47510424332|0|0.18408072397047015
1|0|0.18534180706605
1.47510424332|0|0.18945182019017523
1.47510424332|0|0.26771040869452806
1.47510424332|0|0.3415739157264025
1.47510424332|0|0.183404142318977
1.47510424332|0|0.1587099286782231
1.47510424332|0|0.21269398942693468
1.47510424332|0|0.1520665295309078
1.47510424332|0|0.16422768030597534
1.47510424332|0|0.1632966853779017
1.47510424332|0|0.19755553618244015
1.47510424332|0|0.10481660955489526
1.47510424332|0|0.210507488882731
1.47510424332|0|0.27516742898257607
1.47510424332|0|0.43528028264095436
1.47510424332|0|0.3332644881986735
1.47510424332|0|0.1662010717313471
1.47510424332|0|0.07913598201535413
1.47510424332|0|0.12083822625729171
1.47510424332|0|0.09441861648436309
1.47510424332|0|0.2349433751213562
1.47510424332|0|0.22560129406128843
1.47510424332|0|0.22661309977661587
1.47510424332|0|0.14588024093649737
1.47510424332|0|0.06984956275749273
1.47510424332|0|0.18096978742875142
1.47510424332|0|0.15001112879734219
1.47510424332|0|0.1593369649494125
1.47510424332|0|0.09327773577252758
1.47510424332|0|0.06814614208115415
1.47510424332|0|0.3345583853034005
1.47510424332|0|0.05140484818460711
1.47510424332|0|0.1849975743858482
1.47510424332|0|0.22706002303444855
1.47510424332|0|0.1855870466779257
1.47510424332|0|0.3320385454067882
1|0|0.18142773421996053
1.47510424332|0|0.23171392555095197
1.47510424332|0|0.10981847246992445
1.47510424332|0|0.3717757924914567
1.47510424332|0|0.3886374432966891
1.47510424332|0|0.17526850882261488
1.47510424332|0|0.1394533968398678
1.47510424332|0|0.14954434199653677
1.47510424332|0|0.24547528040630964
1.47510424332|0|0.289562696084159
1.47510424332|0|0.25121048603372964
1.47510424332|0|0.17168635735333856
1.47510424332|0|0.1233934252355462
1.47510424332|0|0.11316604367935906
1.47510424332|0|0.10299123715350375
1.47510424332|0|0.15172936284654168
1.47510424332|0|0.13094944867385688
1.47510424332|0|0.2668198244185331
1.47510424332|0|0.19841492777081035
1.47510424332|0|0.17328546610772444
1.47510424332|0|0.29352529672362243
1.47510424332|0|0.1900678499885511
1.47510424332|0|0.1874814931959059
1.47510424332|0|0.26771413711962255
1.47510424332|0|0.2685967757701934
1.47510424332|0|0.12069219660113281
1.47510424332|0|0.09675023689377428
1|0|0.16029313746238136
1.47510424332|0|0.22514999100100164
1.47510424332|0|0.2708430505480467
1.47510424332|0|0.13340917111968298
1.47510424332|0|0.16370330201308417
1.47510424332|0|0.1504226916567238
1.47510424332|0|0.2210657959936524
1.47510424332|0|0.10044585806208454
1.47510424332|0|0.15189268544413398
1.47510424332|0|0.2274546423153103
1.47510424332|0|0.15465467104351463
1.47510424332|0|0.09483136033304987
1.47510424332|0|0.11875829187205901
1.47510424332|0|0.21822315616141455
1.47510424332|0|0.2568072197375023
1.47510424332|0|0.35953631419545895
1.47510424332|0|0.2363515376228739
1.47510424332|0|0.1386501055437338
1.47510424332|0|0.16479686436976682
1.47510424332|0|0.415463280066514
1.47510424332|0|0.2924468180076477
1.47510424332|0|0.18968500381530803
1.47510424332|0|0.23952098874826683
1.47510424332|0|0.22957877806039345
1.47510424332|0|0.3146358454490299
1.47510424332|0|0.103479966440178
1.47510424332|0|0.1265484583614323
1.47510424332|0|0.28091762698040784
1.47510424332|0|0.09122437558599339
1.47510424332|0|0.2942335872258078
1.47510424332|0|0.14749722760104136
1.47510424332|0|0.23263732054634673
1.47510424332|0|0.5116023350644537
1.47510424332|0|0.2616212411639119
1.47510424332|0|0.2367571132269653
1.47510424332|0|0.14738994518650383
1.47510424332|0|0.15062314767131627
1.47510424332|0|0.1949537670117722
1.47510424332|0|0.10957087724836959
1.47510424332|0|0.12903388440673588
1.47510424332|0|0.32322182210666484
1.47510424332|0|0.19891690703705275
1.47510424332|0|0.17302087532249172
1.47510424332|0|0.2459234126179095
1.47510424332|0|0.20573223354322245
1.47510424332|0|0.106576099930543
1.47510424332|0|0.17929761707870026
1.47510424332|0|0.11286947560018604
1.47510424332|0|0.2763159797361129
1.47510424332|0|0.21167887539370117
1.47510424332|0|0.09350404684978715
1.47510424332|0|0.2353078749188383
1.47510424332|0|0.2048219506249663
1.47510424332|0|0.1891175907377625
1.47510424332|0|0.20402218297204466
1.47510424332|0|0.10894798383272901
1.47510424332|0|0.06782325896874546
1.47510424332|0|0.17612079560949465
1.47510424332|0|0.1341178253726197
1.47510424332|0|0.30335690355572464
1.47510424332|0|0.1717785073348019
1.47510424332|0|0.18973158734014897
1.47510424332|0|0.2817803126077959
1.47510424332|0|0.29473799474651446
1.47510424332|0|0.14333838881253583
1.47510424332|0|0.22460008235247192
1.47510424332|0|0.11023820364541927
1.47510424332|0|0.1728868184226003
1.47510424332|0|0.417763308217164
1.47510424332|0|0.07879685795807935
1.47510424332|0|0.19785522198676678
1.47510424332|0|0.16177590921376656
1.47510424332|0|0.21903883560382095
1.47510424332|0|0.24920297357334584
1.47510424332|0|0.2552500781875943
1.47510424332|0|0.21818017060912753
1.47510424332|0|0.15593995972065866
1.47510424332|0|0.27361612317823164
1.47510424332|0|0.21692505944964496
1.47510424332|0|0.2469392812477485
1.47510424332|0|0.10642784432837979
1.47510424332|0|0.1562380410111969
1.47510424332|0|0.24943512778697463
1.47510424332|0|0.24465102476008516
1.47510424332|0|0.23656297980376617
1.47510424332|0|0.28153454035869846
1.47510424332|0|0.1393616987756418
1.47510424332|0|0.16748031514503167
1.47510424332|0|0.13102926205061755
1.47510424332|0|0.24900498429547333
1.47510424332|0|0.4154151142927612
1.47510424332|0|0.3607411296599027
1.47510424332|0|0.11807133276127636
1.47510424332|0|0.2025015287680815
1.47510424332|0|0.10672448470818977
1.47510424332|0|0.17752172959615004
1.47510424332|0|0.12357643139923685
1.47510424332|0|0.19072264606742895
1.47510424332|0|0.12178330300044216
1.47510424332|0|0.18485957043052123
1.47510424332|0|0.13712176038616658
1.47510424332|0|0.3451050629059524
1.47510424332|0|0.4049113000526729
1.47510424332|0|0.1303488373273971
1.47510424332|0|0.32443387236614385
1.47510424332|0|0.2317382680069871
1.47510424332|0|0.1474861403139181
1.47510424332|0|0.1724431406302144
1.47510424332|0|0.1264956817640074
1.47510424332|0|0.08752229890981283
1.47510424332|0|0.08443211645855302
1.47510424332|0|0.11086434174017382
1.47510424332|0|0.13735140457237768
1.47510424332|0|0.2516357757089757
1.47510424332|0|0.200963122554629
1.47510424332|0|0.3501648091588196
1.47510424332|0|0.13460550341942465
1.47510424332|0|0.17630808768657213
1.47510424332|0|0.10775982618844182
1.47510424332|0|0.36591486875859597
1.47510424332|0|0.3281790998952665
1.47510424332|0|0.14464938640260508
1.47510424332|0|0.22094669019077487
1.47510424332|0|0.3243795894625907
1.47510424332|0|0.21734582194385357
1.47510424332|0|0.13460403210713276
1.47510424332|0|0.2680883565486944
1.47510424332|0|0.2584397094986413
1.47510424332|0|0.15476926068255592
1.47510424332|0|0.22185281196900328
1.47510424332|0|0.15055883863276115
1.47510424332|0|0.18737295522478412
1.47510424332|0|0.07307679349081124
1.47510424332|0|0.26519061541528804
1.47510424332|0|0.12527503911383253
1.47510424332|0|0.23018661969997073
1.47510424332|0|0.22878904064827182
1.47510424332|0|0.21597567890878502
1.47510424332|0|0.29526998297092555
1.47510424332|0|0.23735139314808612
1.47510424332|0|0.15543877965502548
1.47510424332|0|0.17320437111076636
1.47510424332|0|0.12231318688800953
1.47510424332|0|0.08551646204288442
1|0|0.20516981411469531
1.47510424332|0|0.22641045129705237
1.47510424332|0|0.09467866831606729
1.47510424332|0|0.0744367478058876
1.47510424332|0|0.12360877464172074
1.47510424332|0|0.2014725766160952
1.47510424332|0|0.17762465253262746
1.47510424332|0|0.10417868478338631
1.47510424332|0|0.10834446633492192
1.47510424332|0|0.10062836082254727
1.47510424332|0|0.06257189276282944
1.47510424332|0|0.3574437787448568
1.47510424332|0|0.23726500938400408
1.47510424332|0|0.037876468114211984
1.47510424332|0|0.34381310565630285
1.47510424332|0|0.1742467516555849
1.47510424332|0|0.20730203450827098
1.47510424332|0|0.25751674612175585
1.47510424332|0|0.312530537230979
1.47510424332|0|0.1715034130996902
1.47510424332|0|0.10520172020925612
1.47510424332|0|0.21686970369278982
1.47510424332|0|0.22867483093577962
1.47510424332|0|0.10783427277784444
1.47510424332|0|0.11266604261319364
1|0|0.3300670102463193
1.47510424332|0|0.17088568913407956
1.47510424332|0|0.1649072607212475
1.47510424332|0|0.19765030861228433
1.47510424332|0|0.21145474548651422
1.47510424332|0|0.19031434419770965
1.47510424332|0|0.3553489868446725
1.47510424332|0|0.15446915493090974
1.47510424332|0|0.08261150622515344
1.47510424332|0|0.11957564581647956
1.47510424332|0|0.08925847820643104
1.47510424332|0|0.17695737623535548
1.47510424332|0|0.23170770890876904
1.47510424332|0|0.15173750074390838
1.47510424332|0|0.5190665260217312
1.47510424332|0|0.20907441286535977
1.47510424332|0|0.18076525519101716
1.47510424332|0|0.17775418610698457
1.47510424332|0|0.277230020986373
1.47510424332|0|0.1999257913878607
1.47510424332|0|0.23106233846732083
1.47510424332|0|0.13198842651080864
1.47510424332|0|0.22845098819952414
1.47510424332|0|0.1883282385128993
1.47510424332|0|0.11898377006067835
1.47510424332|0|0.16988989969595442
1.47510424332|0|0.17097938190621298
1.47510424332|0|0.3921980007957971
1.47510424332|0|0.1477181955889481
1.47510424332|0|0.17146533247197163
1.47510424332|0|0.11702910350655905
1.47510424332|0|0.17664244780027533
1.47510424332|0|0.289787191330435
1.47510424332|0|0.17835867625198712
1.47510424332|0|0.23404764447907597
1.47510424332|0|0.19686731069796998
1.47510424332|0|0.18087894990865305
1.47510424332|0|0.17116563395490694
1.47510424332|0|0.22148228253973112
1.47510424332|0|0.14536137368077376
1.47510424332|0|0.12549230503024267
1.47510424332|0|0.17260703540580882
1.47510424332|0|0.15432556906749995
1.47510424332|0|0.21252461347995757
1.47510424332|0|0.20422237266366924
1.47510424332|0|0.1944926124690831
1.47510424332|0|0.14696994628524085
1.47510424332|0|0.13234018924597515
1.47510424332|0|0.09174091947585698
1.47510424332|0|0.14234615814912516
1.47510424332|0|0.2100019596615001
1.47510424332|0|0.1558995392498323
1.47510424332|0|0.09693324667454507
1.47510424332|0|0.2091366155977759
1.47510424332|0|0.2121931720612892
1.47510424332|0|0.10627019269805457
1.47510424332|0|0.2356966970354366
1.47510424332|0|0.16883075501672856
1.47510424332|0|0.10687224133922099
1.47510424332|0|0.14286453440442964
1.47510424332|0|0.04911105773864903
1.47510424332|0|0.09405431297212495
1.47510424332|0|0.16326655153588993
1.47510424332|0|0.21807938289090065
1.47510424332|0|0.07112656495201904
1.47510424332|0|0.31796215875306294
1.47510424332|0|0.14894719635595957
1.47510424332|0|0.23599899220240705
1.47510424332|0|0.16809540925965238
1.47510424332|0|0.2563661957687963
1.47510424332|0|0.154067971110811
1.47510424332|0|0.11738730123481154
1.47510424332|0|0.2183357642530139
1.47510424332|0|0.22060098082889693
1.47510424332|0|0.1294806128299476
1.47510424332|0|0.22123840986681706
1.47510424332|0|0.1831199194621462
1.47510424332|0|0.12789609991513393
1.47510424332|0|0.17353517104870908
1.47510424332|0|0.09921434089784807
1.47510424332|0|0.20055897364034816
1.47510424332|0|0.08802575840554634
1.47510424332|0|0.19473890090624604
1.47510424332|0|0.16868437754142368
1.47510424332|0|0.14424702356675773
1.47510424332|0|0.1801128793021051
1.47510424332|0|0.12310746353452842
1|1|0.23002209045352617
1.47510424332|0|0.2146989405908005
1.47510424332|0|0.30046364266687214
1.47510424332|0|0.12957617811558667
1.47510424332|0|0.19681200991269418
1.47510424332|0|0.19627004479374527
1.47510424332|0|0.26877074291692665
1.47510424332|0|0.08640488100114443
1.47510424332|0|0.14934635181663783
1.47510424332|0|0.22924281460300697
1.47510424332|0|0.1615792456957275
1.47510424332|0|0.2437928397087836
1.47510424332|0|0.09473543263736169
1.47510424332|0|0.18584058600009648
1.47510424332|0|0.10058462323035938
1.47510424332|0|0.1582298275023184
1.47510424332|0|0.15056481890734139
1.47510424332|0|0.13056541690325926
1.47510424332|0|0.20676945008870593
1.47510424332|0|0.1825961528273972
1.47510424332|0|0.11679933217356625
1.47510424332|0|0.0930796428701724
1.47510424332|0|0.1334828299343366
1.47510424332|0|0.32997257211040354
1.47510424332|0|0.0796488706451061
1|1|0.09127239972315115
1.47510424332|0|0.13928143230925907
1.47510424332|0|0.22005863771018425
1.47510424332|0|0.13459657924055357
1.47510424332|0|0.11723505196171269
1.47510424332|0|0.1396793314915822
1|0|0.13189399121593998
1.47510424332|0|0.08791802853754752
1.47510424332|0|0.15190467088223455
1.47510424332|0|0.14384010183962956
1.47510424332|0|0.2623776604320608
1.47510424332|0|0.47204723075535054
1.47510424332|0|0.07830190344127139
1.47510424332|0|0.18275817236892175
1.47510424332|0|0.1393802886835344
1.47510424332|0|0.29077939966552924
1.47510424332|0|0.15462296524218525
1.47510424332|0|0.09282810985830432
1.47510424332|0|0.22129301959451056
1.47510424332|0|0.06316694111138112
1.47510424332|0|0.1350988251147578
1.47510424332|0|0.05645514742008452
1.47510424332|0|0.20112798499450674
1.47510424332|0|0.11042901981260023
1.47510424332|0|0.1413976846242427
1.47510424332|0|0.1653897468620457
1.47510424332|0|0.1382492204367548
1.47510424332|0|0.17504264298971145
1.47510424332|0|0.185998014815626
1.47510424332|0|0.08398372491281414
1.47510424332|0|0.21876196915837706
1.47510424332|0|0.30160207338943534
1.47510424332|0|0.17704626935332854
1.47510424332|0|0.17564904214768873
1.47510424332|0|0.13334512687903172
1.47510424332|0|0.2774868097425903
1.47510424332|0|0.09002529114769699
1.47510424332|0|0.1605168996085567
1.47510424332|0|0.12912183560809684
1.47510424332|0|0.12217842406475758
1.47510424332|0|0.3518657358890404
1.47510424332|0|0.12103590603910255
1.47510424332|0|0.10677792802531574
1|0|0.19845831482386256
1.47510424332|0|0.11152970509429339
1.47510424332|0|0.13826657787514232
1.47510424332|0|0.1511001304263261
1.47510424332|0|0.1402121900198317
1.47510424332|0|0.17256783912981816
1.47510424332|0|0.15571215490483575
1.47510424332|0|0.15989795349660427
1.47510424332|0|0.19988214018352862
1.47510424332|0|0.2296703589790245
1.47510424332|0|0.2077919954156461
1.47510424332|0|0.09304852103443806
1.47510424332|0|0.1960695768802682
1.47510424332|0|0.08709970535389892
1.47510424332|0|0.28866761938597774
1.47510424332|0|0.13765747966756756
1.47510424332|0|0.2002243063079978
1.47510424332|0|0.18282898538385092
1.47510424332|0|0.203027980413649
1.47510424332|0|0.23968449082157656
1.47510424332|0|0.0728131214424728
1.47510424332|0|0.08297005301155976
1.47510424332|0|0.13251815042520806
1.47510424332|0|0.2669084783251005
1.47510424332|0|0.18916919361265214
1.47510424332|0|0.07471304808139605
1.47510424332|0|0.15777858156845034
1.47510424332|0|0.13559803024061376
1.47510424332|0|0.23267698227301084
1.47510424332|0|0.1893442985487255
1.47510424332|0|0.1884599381218269
1.47510424332|0|0.10867883306207264
1.47510424332|0|0.2704014150375628
1.47510424332|0|0.43323971449957704
1.47510424332|0|0.2987530090366847
1.47510424332|0|0.10928388831522352
1.47510424332|0|0.08300813449365356
1.47510424332|0|0.13381805405826536
1.47510424332|0|0.13551368461797997
1.47510424332|0|0.1493216426562183
1.47510424332|0|0.2623266905690347
1.47510424332|0|0.18639860348719897
1.47510424332|0|0.09737349688540056
1.47510424332|0|0.17235274773733547
1.47510424332|0|0.1111164850981291
1.47510424332|0|0.20810733248415023
1.47510424332|0|0.2471759320895778
1.47510424332|0|0.1836492946860869
1.47510424332|0|0.19404117366202975
1.47510424332|0|0.22336613362929714
1.47510424332|0|0.26913479839015275
1.47510424332|0|0.14834977706788935
1.47510424332|0|0.17971862408771286
1.47510424332|0|0.086880719532723
1.47510424332|0|0.1968257040973058
1.47510424332|0|0.29969791022853565
1.47510424332|0|0.13001608307021947
1.47510424332|0|0.2689872347331846
1.47510424332|0|0.14635558257598216
1.47510424332|0|0.16706553780831637
1.47510424332|0|0.26569576313158655
1.47510424332|0|0.20382456678072727
1.47510424332|0|0.23773993267369972
1.47510424332|0|0.18007699666170077
1.47510424332|0|0.25558579126622555
1.47510424332|0|0.08768783886002891
1.47510424332|0|0.3165340486740298
1.47510424332|0|0.2398223931743381
1.47510424332|0|0.19521572042860597
1.47510424332|0|0.16291936603151647
1.47510424332|0|0.16197353175464532
1.47510424332|0|0.27480520614048703
1.47510424332|0|0.1475976850070903
1.47510424332|0|0.13871645039817487
1.47510424332|0|0.2974618217256908
1.47510424332|0|0.2363371527413089
1.47510424332|0|0.1445320048637639
1.47510424332|0|0.23226710283302576
1.47510424332|0|0.266754365744653
1.47510424332|0|0.15178300435295455
1.47510424332|0|0.07372081395072073
1.47510424332|0|0.18253722897152833
1.47510424332|0|0.28790907659439524
1.47510424332|0|0.19187301909901497
1.47510424332|0|0.21708782769283327
1.47510424332|0|0.2955575793448301
1.47510424332|0|0.09683075062753689
1.47510424332|0|0.21261415189114366
1.47510424332|0|0.24257932269849622
1.47510424332|0|0.23725178131099622
1.47510424332|0|0.21737066315325723
1.47510424332|0|0.19789968027007243
1.47510424332|0|0.3250312938197995
1.47510424332|0|0.06573386420565919
1.47510424332|0|0.11036960180425512
1.47510424332|0|0.2522983152348545
1.47510424332|0|0.1795568123808085
1.47510424332|0|0.2758461238354221
1.47510424332|0|0.3773358218890982
1.47510424332|0|0.1808034990108981
1.47510424332|0|0.1437058364655301
1.47510424332|0|0.08080233863704538
1.47510424332|0|0.18957616085820345
1.47510424332|0|0.16036898990303064
1.47510424332|0|0.2154854769804912
1.47510424332|0|0.19882508012643713
1.47510424332|0|0.10292542045633817
1.47510424332|0|0.18434881369281858
1.47510424332|0|0.26109534331312395
1.47510424332|0|0.18777737673074954
1.47510424332|0|0.2204187606512633
1.47510424332|0|0.19609663017836695
1.47510424332|0|0.13507174218086873
1.47510424332|0|0.23339083655266893
1.47510424332|0|0.24712870618011662
1.47510424332|0|0.27843368220613407
1.47510424332|0|0.14015034254185665
1.47510424332|0|0.1400201524686742
1.47510424332|0|0.0838697152502898
1.47510424332|0|0.09035920640216756
1.47510424332|0|0.05444070051850195
1.47510424332|0|0.15374102988123117
1.47510424332|0|0.11391920396211049
1.47510424332|0|0.18121699699954244
1.47510424332|0|0.1452415179532379
1.47510424332|0|0.3773871209209259
1.47510424332|0|0.21969292277952868
1.47510424332|0|0.12823584077087508
1.47510424332|0|0.09377277322853068
1.47510424332|0|0.22704380646179229
1.47510424332|0|0.1481884284053352
1.47510424332|0|0.10066536022211742
1.47510424332|0|0.30210961007065673
1.47510424332|0|0.2091575848644125
1.47510424332|0|0.29422925266437405
1.47510424332|0|0.2979688245045631
1.47510424332|0|0.17225315111163175
1.47510424332|0|0.23319810376753333
1.47510424332|0|0.2401827784370038
1.47510424332|0|0.3122973050454113
1.47510424332|0|0.1130909322628344
1.47510424332|0|0.2556826363184658
1.47510424332|0|0.21138881123344222
1.47510424332|0|0.10104179994815776
1.47510424332|0|0.07164218966773643
1.47510424332|0|0.1445945079234192
1.47510424332|0|0.1333799591143276
1.47510424332|0|0.16903744482471025
1.47510424332|0|0.20572518748898197
1.47510424332|0|0.1867001600177302
1.47510424332|0|0.15757251430573554
1.47510424332|0|0.07062645749100702
1.47510424332|0|0.2408487294911217
1.47510424332|0|0.14625245120711
1.47510424332|0|0.3023157627299603
1.47510424332|0|0.13225041896155124
1.47510424332|0|0.173045169301243
1.47510424332|0|0.13854533902366467
1.47510424332|0|0.12889333442442458
1.47510424332|0|0.1468479614078217
1.47510424332|0|0.1997754004452238
1.47510424332|0|0.29629578446569943
1.47510424332|0|0.10674168935826613
1.47510424332|0|0.1019034577086012
1.47510424332|0|0.3221279490117292
1.47510424332|0|0.1907319544306705
1.47510424332|0|0.13047473242720506
1.47510424332|0|0.2216616520306475
1.47510424332|0|0.15866723124517665
1.47510424332|0|0.09619658452845248
1.47510424332|0|0.18409511258623404
1.47510424332|0|0.16027706217922563
1.47510424332|0|0.09970047565223747
1.47510424332|0|0.1891871400020556
1.47510424332|0|0.22810653937113928
1.47510424332|0|0.2541771423636581
1.47510424332|0|0.1165444956117785
1.47510424332|0|0.16448929550490315
1.47510424332|0|0.2098211788914346
1.47510424332|0|0.24586779306094292
1.47510424332|0|0.11866088821660173
1.47510424332|0|0.23603377848319135
1.47510424332|0|0.1783578069033369
1.47510424332|0|0.13268832804565742
1.47510424332|0|0.1115514299894228
1.47510424332|0|0.15430982848476843
1.47510424332|0|0.1933681863374624
1.47510424332|0|0.189634579499731
1.47510424332|0|0.13553301687501162
1.47510424332|0|0.20900373989660492
1.47510424332|0|0.4543646167741364
1.47510424332|0|0.14773904895258663
1.47510424332|0|0.11780271170197011
1.47510424332|0|0.18611098010610058
1.47510424332|0|0.19811627071999158
1.47510424332|0|0.19266499594035597
1.47510424332|0|0.13224116545756398
1.47510424332|0|0.1554676253164678
1.47510424332|0|0.12774504325668076
1.47510424332|0|0.1481041079169095
1.47510424332|0|0.27000167547653775
1.47510424332|0|0.18106086869072213
1.47510424332|0|0.27692191020254314
1.47510424332|0|0.069267675349735
1.47510424332|0|0.1079463183693031
1.47510424332|0|0.11196503886043802
1.47510424332|0|0.29205585667574896
1.47510424332|0|0.1851026673839646
1.47510424332|0|0.1953059601040193
1|0|0.9056176636581681
1.47510424332|0|0.1613695393993382
1.47510424332|0|0.08165352732367039
1.47510424332|0|0.1849928224479179
1.47510424332|0|0.22666135328273176
1.47510424332|0|0.15291871136918653
1.47510424332|0|0.18665210783999264
1.47510424332|0|0.1355783428826632
1.47510424332|0|0.17361909705754405
1.47510424332|0|0.199932007917346
1.47510424332|0|0.25360967609993046
1.47510424332|0|0.3246255118784365
1.47510424332|0|0.18813200995615637
1.47510424332|0|0.2604835981574712
1.47510424332|0|0.1828109095810265
1.47510424332|0|0.17734206594145077
1.47510424332|0|0.3225709989579371
1.47510424332|0|0.10584977326689213
1.47510424332|0|0.1180627601924776
1.47510424332|0|0.4324230232298805
1.47510424332|0|0.3529416025430645
1.47510424332|0|0.18147420616753268
1.47510424332|0|0.22360021596482782
1.47510424332|0|0.1882041807004726
1.47510424332|0|0.11486175798060257
1.47510424332|0|0.1995132572963312
1.47510424332|0|0.15472260906929988
1.47510424332|0|0.1307239550980995
1.47510424332|0|0.27953361928462894
1.47510424332|0|0.1994762978305525
1.47510424332|0|0.09876085859975647
1.47510424332|0|0.1585727953309711
1.47510424332|0|0.2660667675975958
1.47510424332|0|0.13704346628833064
1.47510424332|0|0.23000924275509085
1.47510424332|0|0.05269477813424236
1.47510424332|0|0.078154028155807
1.47510424332|0|0.1315456378231531
1.47510424332|0|0.1688937717802646
1.47510424332|0|0.20359017111212102
1.47510424332|0|0.2133761847891868
1.47510424332|0|0.2328700218332032
1.47510424332|0|0.2606775578760882
1.47510424332|0|0.24208108911868714
1.47510424332|0|0.25493637684627946
1.47510424332|0|0.23250373226302226
1.47510424332|0|0.10171253017376013
1.47510424332|0|0.164190921721008
1.47510424332|0|0.21914711103483
1.47510424332|0|0.12278637683287226
1.47510424332|0|0.15104402070902725
1.47510424332|0|0.28062661414130363
1.47510424332|0|0.2628983332893567
1.47510424332|0|0.09403447805580346
1.47510424332|0|0.08189627927726602
1.47510424332|0|0.10124436952979679
1.47510424332|0|0.10348628582916343
1.47510424332|0|0.29814428238540064
1.47510424332|0|0.13557398121245776
1.47510424332|0|0.24867690472852957
1.47510424332|0|0.4981748581670219
1.47510424332|0|0.19813974685422067
1.47510424332|0|0.22169237318344812
1.47510424332|0|0.2288236459177521
1.47510424332|0|0.23106610382601928
1.47510424332|0|0.16702428122630839
1.47510424332|0|0.26193085452064874
1.47510424332|0|0.6473577213252725
1.47510424332|0|0.1566440703799676
1.47510424332|0|0.18302158100503116
1.47510424332|0|0.4141543540793583
1.47510424332|0|0.09753058361284231
1.47510424332|0|0.20076128931764975
1.47510424332|0|0.1938146781159077
1.47510424332|0|0.19786803164911257
1.47510424332|0|0.16548569965072218
1.47510424332|0|0.13089081847154374
1|0|0.17418072098578744
1.47510424332|0|0.4224457940492945
1.47510424332|0|0.4857695437576494
1.47510424332|0|0.11049192187800926
1.47510424332|0|0.4689388654210724
1.47510424332|0|0.199624396357713
1.47510424332|0|0.1421285370434644
1.47510424332|0|0.25204298525869195
1.47510424332|0|0.30747204228413527
1.47510424332|0|0.16941926019339015
1.47510424332|0|0.10215817781509498
1.47510424332|0|0.06266870411823416
1.47510424332|0|0.1664056358515435
1.47510424332|0|0.07878547557437557
1.47510424332|0|0.30855908306103313
1.47510424332|0|0.13928903545667135
1.47510424332|0|0.2067257145633821
1.47510424332|0|0.23263285003467912
1.47510424332|0|0.24601353533019513
1|0|0.26646363474490303
1.47510424332|0|0.16834484071130318
1.47510424332|0|0.1042448456958001
1.47510424332|0|0.12564151091145578
1.47510424332|0|0.04844255561915581
1.47510424332|0|0.2549381935473988
1.47510424332|0|0.1441446998275789
1.47510424332|0|0.210475384843937
1.47510424332|0|0.17955996661612858
1.47510424332|0|0.17564579887201337
1.47510424332|0|0.2304452962782097
1.47510424332|0|0.23143635087765965
1.47510424332|0|0.2523075145862217
1|1|0.14339882542674737
1.47510424332|0|0.2832090299888298
1.47510424332|0|0.10818131879769556
1.47510424332|0|0.29530462516067824
1.47510424332|0|0.14640115064110665
1.47510424332|0|0.24530814842368623
1.47510424332|0|0.19364832729060674
1.47510424332|0|0.1553608975836094
1.47510424332|0|0.18306966008722858
1.47510424332|0|0.16461590829522652
1.47510424332|0|0.25205114251080196
1.47510424332|0|0.09439626844620838
1.47510424332|0|0.10681602033502245
1.47510424332|0|0.1693034580183593
1.47510424332|0|0.11967735824150656
1.47510424332|0|0.1743503807701283
1.47510424332|0|0.12191939556615543
1.47510424332|0|0.15454747427630017
1.47510424332|0|0.12453103052158382
1|0|0.2393541160433452
1.47510424332|0|0.3582903897518222
1.47510424332|0|0.20347541208228795
1.47510424332|0|0.17715927976060536
1.47510424332|0|0.08106781891237029
1.47510424332|0|0.12717512545220797
1.47510424332|0|0.14517507078565905
1.47510424332|0|0.2712521324446861
1.47510424332|0|0.21070733275060805
1.47510424332|0|0.17333857123901997
1.47510424332|0|0.04935709503889309
1.47510424332|0|0.28010077513653514
1.47510424332|0|0.15772174239102224
1.47510424332|0|0.21941514380191918
1.47510424332|0|0.21150784200428724
1.47510424332|0|0.2517561591707712
1.47510424332|0|0.24960932003442501
1.47510424332|0|0.24224098697821336
1.47510424332|0|0.18710709236669615
1.47510424332|0|0.08441076538516751
1.47510424332|0|0.1907301430037327
1.47510424332|0|0.11891124005789805
1.47510424332|0|0.2909087241199065
1.47510424332|0|0.1663320516934976
1.47510424332|0|0.11551589516954186
1.47510424332|0|0.21661421892270388
1.47510424332|0|0.07344936911542722
1.47510424332|0|0.3736890686571878
1.47510424332|0|0.19728718672819537
1.47510424332|0|0.19480874023002295
1.47510424332|0|0.18850259336076056
1.47510424332|0|0.2738709646288755
1.47510424332|0|0.24059745047344033
1.47510424332|0|0.10560946529599752
1|0|0.3414762947312564
1.47510424332|0|0.08443588190724712
1.47510424332|0|0.14488090027195683
1.47510424332|0|0.16758268333441856
1.47510424332|0|0.21661605231416847
1.47510424332|0|0.41066929999736235
1.47510424332|0|0.16334881505712248
1.47510424332|0|0.12844303339790117
1.47510424332|0|0.17522919586106478
1.47510424332|0|0.39653775887548043
